MHCII,Autofluo.,CD11b,CD64,CD161,Ly6G,CD3,CD19,CD11c
1.7979,0.69728,1.5721,1.103,1.2258,0.44056,0.67119,2.0608,0.90037
1.9551,1.0812,0.9593,0.93376,0.97152,1.0178,0.88024,3.0038,1.0675
2.5398,0.79987,1.4254,0.82109,1.0798,0.68679,0.75893,2.6568,0.68705
1.0614,1.0868,0.3035,0.99446,1.178,1.2035,2.8339,0.60248,1.1731
2.1234,1.2116,0.2209,0.88016,0.65579,0.78485,1.4377,2.9784,0.78226
2.9137,1.6986,3.1698,0.6755,1.1955,1.1692,1.8112,1.2091,3.2839
3.0164,1.162,1.4525,1.023,0.99662,0.60481,1.748,3.148,1.3109
2.8952,1.563,1.4108,0.17019,0.6605,1.2139,0.97865,3.0421,1.1088
2.6395,1.3324,1.4164,1.2309,0.40708,1.0586,0.67266,2.9846,0.47258
2.5175,1.162,0.64828,0.82006,1.2109,0.74638,0.81679,3.2378,0.61948
1.7412,0.86825,0.78879,0.966,0.91669,1.2865,0.81657,3.1475,0.27958
0.49326,1.5173,0.18281,0.83935,1.1598,0.65772,2.5357,1.6251,0.919
2.6742,0.87872,1.6194,0.22356,1.2012,1.2104,0.38065,3.2177,0.98144
2.6895,1.7615,1.5573,0.71549,1.5445,0.26148,0.51306,3.5419,1.8302
2.3065,2.6219,2.5977,2.4223,1.0397,1.3035,1.2683,2.1948,2.1384
2.0925,1.1163,0.51585,1.036,0.69891,0.29591,0.22416,3.0348,0.92303
2.507,0.89936,1.3928,0.9753,0.75365,0.57074,0.91891,2.9846,0.93771
2.4026,1.111,0.9533,0.74201,0.68202,0.6288,0.6079,2.9846,0.69669
2.8183,1.0949,1.4194,0.89964,0.41647,0.64273,0.67831,2.9988,0.41833
1.3851,0.99356,0.59381,1.1461,0.46377,0.81449,1.0596,3.1787,0.68447
3.0168,0.94274,1.0186,0.26323,1.1462,0.92559,1.1757,3.0531,0.90969
2.0437,1.3231,1.256,0.88486,1.0021,1.0463,0.58354,2.7532,0.94343
2.9301,1.0812,1.0431,0.83935,1.8623,0.51178,0.45491,3.2632,1.0249
2.307,1.0502,1.5763,1.0277,1.3083,0.6333,0.61536,3.1708,0.39727
0.91406,1.3136,1.1315,0.9686,0.94968,0.96213,2.8834,0.94802,0.84723
2.5501,1.4935,0.65251,0.83764,0.53248,1.079,0.55332,3.037,1.1453
1.4314,1.5326,2.7236,1.5639,1.1698,0.95373,1.0997,0.6957,1.0127
2.4645,1.1596,1.0984,0.7516,0.98136,0.15922,0.8287,3.2676,1.218
1.6217,0.90953,1.2505,0.80535,0.59969,0.69239,2.6431,1.8034,0.93323
2.5296,0.66987,0.65907,0.60707,1.0536,0.17318,1.0825,3.0731,0.80082
2.8919,1.5871,0.45159,0.34941,1.4587,0.36999,0.68798,3.4058,1.27
2.5969,1.2048,1.6192,0.81091,0.71826,1.0872,0.71334,3.3361,1.031
0.62257,1.3629,1.5576,1.005,0.53063,0.78672,2.9794,1.4803,0.76627
1.9873,2.5501,2.4245,2.1871,1.0127,1.0437,0.95352,1.7241,1.5823
0.9264,1.1546,1.2711,0.82729,0.61083,1.0839,2.9843,1.6145,0.57165
1.3793,1.1163,0.44916,0.79812,1.1332,0.78667,2.7686,0.8792,0.70539
1.3896,0.99047,1.5539,0.57358,1.055,0.97126,3.0048,0.53174,0.61458
1.9029,1.2139,0.73738,0.69019,0.47453,0.85926,0.34028,3.0917,1.3376
3.2926,1.7417,0.77306,-0.032421,-0.11037,1.109,1.1914,3.6712,0.26286
1.5323,1.1189,0.66441,0.71047,1.0091,0.40239,2.9898,1.2685,0.54342
2.0167,1.3306,0.82144,1.0269,0.65271,0.43642,0.22835,3.1614,0.80545
2.5869,0.6738,1.2039,0.68481,0.90003,0.87158,0.6079,3.2403,0.28736
1.6484,1.1137,1.2934,0.73711,0.90192,1.0576,2.5737,0.67462,0.83251
3.1067,1.5425,1.1618,0.68047,0.92383,0.62848,1.8257,3.2248,0.64856
0.83933,1.1137,0.86017,0.78034,0.89199,1.024,3.0635,1.3995,1.1561
0.58059,1.084,1.2977,0.9923,0.62801,0.89292,2.8853,1.6494,0.99543
2.0941,1.111,1.3586,0.76038,0.62812,1.0176,0.38321,3.0903,0.90569
2.953,1.0444,1.104,0.35555,0.48968,1.4785,0.54479,3.1828,0.73445
1.8247,0.48995,0.97631,0.77479,1.3675,0.99683,1.2762,2.9963,0.94067
2.7065,1.0757,1.082,0.30835,1.6411,0.28685,0.80027,3.0341,0.65874
2.2478,1.1909,1.0541,0.66372,1.0049,0.6107,0.86223,2.9025,1.153
1.4572,1.2843,0.81221,1.3992,0.83617,0.73097,0.3273,3.1497,1.3009
1.1335,1.2448,0.44189,0.73997,0.96239,0.92993,2.3319,0.36153,0.77902
1.5377,1.084,0.4924,0.76593,1.1573,1.086,2.8039,0.73171,1.2621
2.9689,1.6887,2.3019,0.25542,0.64182,1.1601,1.6045,1.1453,3.4271
0.95139,1.7871,1.0605,0.68549,0.84972,0.98971,1.0111,0.89232,0.86145
2.9998,1.0298,1.1351,1.3584,1.736,0.48546,1.3017,3.2376,0.46378
0.49138,1.1909,0.73747,0.96918,0.803,1.0127,2.6638,1.0941,0.60265
1.7746,0.72824,1.1266,0.98944,0.812,0.53624,1.377,3.1068,1.4055
2.6784,1.4284,1.1753,0.36957,0.86341,0.16425,1.6028,3.3234,0.80247
2.797,1.8071,1.9965,0.71065,1.3262,1.1104,1.5314,1.544,3.2484
1.9332,0.56629,1.3503,0.97694,1.2472,0.74621,1.2238,2.9889,1.5217
2.6009,1.1909,1.1487,0.95512,0.13177,1.0645,0.59717,3.423,1.0755
1.1772,0.87175,0.72266,0.67939,1.2198,0.83028,2.9698,0.74289,0.78893
0.68004,0.94274,0.91102,1.123,1.058,0.37533,2.9022,1.451,0.64979
2.959,1.9451,1.6904,1.0139,0.50837,0.43561,0.97313,3.1702,1.2889
1.4534,0.90276,0.51614,0.90422,0.72611,0.80266,2.4719,0.88571,0.69228
1.7098,1.2596,1.0356,0.61957,1.223,0.78387,2.6204,0.39942,0.83519
2.1485,1.3379,0.64785,1.0065,1.1738,0.48107,1.189,2.4934,0.99536
1.8171,2.5574,2.605,0.94428,1.1026,0.87852,1.2521,1.0582,2.3338
0.74511,1.0531,0.79333,0.94259,1.4517,0.71224,2.8996,0.62819,0.82146
1.2708,1.4016,1.4381,0.93786,0.94553,1.0056,3.0976,1.2271,0.57263
2.6781,0.92627,2.3101,0.51649,1.3487,0.24959,0.6702,2.8243,1.2068
2.7912,1.3155,0.87096,0.43245,0.89092,0.78781,0.67184,3.2302,1.3426
0.85643,1.179,0.89682,0.83915,1.1246,1.0378,2.6865,1.2399,0.82433
2.0267,1.3079,1.5675,0.76909,0.95681,0.99247,1.5012,2.8765,0.70778
2.9198,1.0729,1.1117,0.38327,1.0901,1.2191,0.77148,3.0658,0.91208
1.1174,1.1838,0.69814,0.93203,0.94607,1.1616,2.4415,0.88128,0.86866
2.2936,0.39841,1.2099,0.52196,0.54469,0.83073,0.51364,2.4325,0.98139
0.99103,1.5301,1.0696,1.0027,0.96748,1.0449,2.5403,1.0969,1.3893
1.0904,1.2448,1.2147,1.0112,0.67628,0.98833,2.5212,1.3426,0.73406
2.4813,0.83989,0.9,1.2538,0.6737,0.97048,0.77985,3.13,0.78616
2.3484,0.90615,1.059,1.7495,0.36449,0.61748,0.92863,3.0214,1.2593
2.6654,1.65,1.5017,0.47652,1.384,0.93388,1.3703,3.1484,0.46737
1.3842,1.1742,1.0479,0.79001,1.2394,1.1996,2.5762,1.1259,0.6412
0.95083,1.137,1.2608,0.86361,1.0857,0.66802,2.9576,1.6612,0.59747
1.8585,0.9129,0.70282,0.90501,1.161,0.97414,0.55683,3.2515,0.71343
2.0586,1.1446,0.86529,0.85761,0.73294,0.56652,0.5077,2.9421,0.66559
3.0645,1.5498,0.93257,0.33,1.1455,0.21498,1.1293,3.302,1.136
2.7768,1.2426,1.4282,0.36141,1.3219,0.54016,0.55478,3.1177,0.55483
2.3565,1.137,1.1723,0.92559,0.24263,0.81143,1.0453,3.0492,0.544
2.8945,1.2512,1.5652,0.37703,0.23606,0.44766,0.92835,3.4647,0.48314
0.92306,1.651,1.2584,1.0407,0.667,0.98216,0.86908,1.1475,0.93707
2.4302,1.0729,1.1728,0.51543,1.4296,0.65863,1.2928,2.9668,0.94954
2.6309,1.1163,0.74745,1.0302,0.82701,0.32361,0.73357,3.1619,0.79669
2.6313,1.1396,0.46042,0.43194,0.8867,0.79956,1.2911,3.0973,0.71251
0.86094,1.1241,0.75245,0.80361,1.3684,0.98539,2.2618,0.54583,1.0036
0.84904,1.7592,1.8603,0.85187,2.9624,0.23255,0.74959,0.32883,1.872
2.4884,0.89252,1.2538,0.60433,1.1219,0.32027,1.3244,2.9518,0.72547
2.3042,1.0949,1.2307,0.60127,0.8054,1.1708,1.4372,3.1777,0.50381
0.29723,1.2942,1.17,1.169,0.83563,0.96973,1.1965,2.8782,1.2996
2.6973,0.86825,0.99283,0.34993,0.77573,0.49621,1.0696,3.2233,0.39923
2.8355,1.2383,1.3715,1.0599,0.33894,1.1559,0.49676,3.2502,1.0025
3.2226,1.5376,1.0544,0.27427,1.4881,0.38597,0.66269,3.1,1.1996
2.4262,1.4755,1.0649,1.4688,0.21249,1.3234,0.91001,3.4643,0.88588
2.327,1.111,0.72522,0.37733,1.279,0.18395,0.88999,3.3136,0.95477
2.4844,1.4032,0.79077,0.43665,0.82803,0.58003,1.3052,3.0071,0.70793
2.1124,0.95571,1.1855,0.66164,1.335,0.40888,0.47871,3.2112,0.6295
2.2288,1.4525,0.87707,1.1667,0.47634,0.72403,0.81779,2.9684,0.7607
2.4889,1.1838,1.2503,0.93898,0.38273,1.0433,0.60589,3.3232,0.45089
1.9211,0.70894,0.58406,1.0869,0.22773,0.78023,1.1596,2.9476,1.0857
2.0748,1.2962,1.0507,0.90554,0.99966,0.82535,0.95932,2.4873,0.46236
0.85937,1.4727,1.2526,0.8539,1.0012,1.432,3.0793,0.88785,0.80001
2.0727,1.2533,1.123,0.64683,0.73998,1.2192,1.4426,2.9298,0.89664
2.6632,0.79987,0.7507,0.58793,1.1919,1.4497,0.6737,2.1504,1.0163
1.3983,0.97484,1.3219,0.69962,1.1981,0.82877,2.6865,0.72486,0.91727
0.48957,1.6759,3.2314,1.5217,0.2548,1.18,0.84163,1.89,1.7644
2.7256,0.9129,0.88012,0.4073,1.0287,0.40757,1.4748,2.948,0.51737
2.6123,1.1909,0.54186,0.85139,0.81168,0.45548,0.2103,3.3477,0.96101
0.74584,1.2741,0.67899,1.0376,0.66084,0.70206,2.9188,1.7292,0.5722
2.5064,0.87872,0.84438,0.6529,1.1338,0.2121,0.98864,3.0943,0.87767
2.0616,0.48594,1.3274,1.2889,0.77387,0.96416,0.51884,2.5793,1.3377
0.65202,1.5792,1.5576,1.7125,0.70186,1.0185,3.1187,1.205,1.7168
2.4524,0.81821,0.89636,0.42256,1.1676,1.0458,1.2954,2.9158,0.73664
1.4797,1.0701,0.89477,1.4384,0.48766,1.1501,1.2346,3.1442,0.73746
2.8419,1.2071,0.75925,0.60218,0.82364,0.28768,1.1031,3.077,1.4155
2.7569,1.4853,1.5451,0.54633,1.4531,0.83218,1.105,3.1658,0.517
1.011,0.9129,0.96986,0.78878,1.2027,0.70473,3.0714,0.83832,1.1869
2.6765,1.9634,3.8374,1.4901,0.91978,3.1521,1.7666,3.2787,1.9183
2.1144,1.5534,1.0761,1.3391,0.47403,0.88056,1.1202,3.2335,0.68879
2.6129,1.0617,1.4797,0.13932,0.72398,1.3154,0.7509,3.4465,0.85546
2.4104,1.0149,0.77123,1.0762,1.3712,0.60594,1.1706,3.206,1.0235
0.6092,1.2383,0.82824,0.89646,0.94206,0.79139,2.3216,1.8537,1.0808
2.3081,1.2139,1.2903,0.72073,0.88204,0.72932,0.68894,2.96,0.97889
2.4531,0.62233,0.78588,0.63609,0.36998,1.0224,0.74828,3.1615,0.5579
2.8391,0.8109,1.1174,0.83528,0.83286,0.80211,1.2119,2.8925,2.0328
1.5175,1.5363,1.0158,0.86894,1.08,0.4215,3.0501,0.35822,1.0889
2.1439,1.0645,0.87973,1.2182,1.3491,1.1566,1.5146,3.2136,1.2786
2.7883,1.6401,1.4102,1.0539,1.2833,1.0026,1.4302,0.95025,3.188
2.5191,0.46991,0.82454,1.0193,1.2598,1.0248,0.75738,3.119,0.965
2.1682,0.76254,0.88676,0.97618,1.065,0.47856,0.66481,3.0322,1.2471
2.9101,1.6842,2.7051,0.71062,0.77933,0.60865,0.66082,1.6262,3.1531
3.0121,1.2942,1.4196,0.31387,0.66226,0.28326,2.4135,2.9928,0.80626
2.677,0.79248,0.79214,0.67886,0.90474,0.78103,0.5179,2.863,1.0164
2.8516,0.85415,0.4805,0.65016,0.52243,0.78521,1.0921,3.2383,1.0409
1.3069,1.4741,0.62087,0.82466,1.1717,0.88695,2.8734,0.71138,1.1984
2.8859,1.1861,0.88202,1.5448,1.5701,0.37331,1.0339,3.0251,1.068
2.6592,1.5186,1.464,0.96956,1.5226,0.69269,1.0735,2.9278,1.1224
3.2122,1.0502,0.49689,0.90842,0.36144,0.3049,1.1081,2.8748,0.81161
2.6311,1.454,1.3471,0.68909,0.68374,0.93016,1.2138,3.0709,0.82219
2.0028,1.1861,1.1684,1.0727,1.5077,0.45953,0.65922,3.2482,1.0701
0.76202,1.9732,3.8818,1.9434,1.1592,2.9753,1.4446,1.2129,1.5798
0.56554,0.98112,0.7931,1.067,0.83117,0.51357,2.9559,1.3782,0.74806
2.5736,1.0729,1.5516,0.40906,0.62384,0.83391,0.62231,2.809,1.4052
1.7514,1.2025,0.79224,1.1796,0.61249,0.96451,1.235,3.0331,0.50667
2.1422,0.55022,1.2976,0.81989,0.99484,0.65333,0.94625,2.9707,0.95549
2.6455,1.0179,1.1151,0.68896,0.7494,0.75538,0.58827,3.3319,0.20384
2.1511,2.4226,2.1997,1.7861,0.8901,1.1687,1.1031,1.5112,1.5599
2.142,0.95248,0.63763,1.0376,0.89888,0.42538,0.21932,3.1229,0.46904
2.7069,1.6655,0.6413,0.53348,0.67671,0.86794,1.1973,3.2212,0.71205
2.3515,1.3117,0.90854,0.73303,1.6,0.80345,1.1067,3.1135,1.2726
3.0219,1.5301,0.70725,0.10023,1.4249,0.52281,0.70068,3.5306,0.8265
2.3521,0.99047,0.92375,1.5333,0.88934,1.3445,1.0626,3.0718,0.5298
2.9763,1.0386,1.5859,0.85828,0.86748,1.1159,0.85627,2.8606,0.69189
2.5957,1.5082,1.9241,1.1268,0.34592,1.0626,1.1176,3.4095,1.2006
0.78957,1.6786,3.6576,0.83298,1.1424,2.8806,1.2488,0.91383,1.0247
2.1588,1.0588,1.3036,0.85562,1.331,1.2559,0.84902,2.8301,0.90202
0.91092,1.776,3.2187,1.6854,1.046,0.91779,0.78606,1.1841,1.7804
1.2032,1.2339,1.3883,1.1325,1.1289,0.7469,2.6947,0.67146,0.87868
1.1454,1.5653,2.3041,0.93312,2.3929,0.67639,0.85485,0.615,2.0185
1.4327,1.1189,0.84734,0.63031,0.94058,0.86548,2.8734,0.90976,1.3293
2.569,2.1033,2.0831,2.0141,1.5315,0.39383,0.32841,3.1535,1.9988
2.2601,1.3868,2.9054,1.1812,0.84898,0.62524,1.6597,1.7883,3.4047
2.169,1.5904,0.77272,1.3,0.55128,0.56363,0.86296,3.0751,1.0438
2.8631,0.79248,1.4707,1.0679,0.9029,0.54753,1.0821,2.9398,0.77636
2.1063,0.98425,0.88367,0.84281,1.126,0.87783,0.81995,2.927,0.78604
3.1398,0.99356,0.54481,0.17058,1.2349,0.83541,0.95052,3.3233,1.5644
2.3808,1.3715,1.374,0.63194,1.422,0.46327,1.2549,3.3325,1.2805
1.8367,1.2762,0.96864,0.84416,0.92716,1.1027,1.4955,3.0153,0.84583
2.1509,1.2116,1.2288,0.70911,1.0413,0.7129,0.62122,3.1005,0.67542
2.3415,1.5993,0.81508,0.5957,0.61089,1.0351,1.0987,3.2879,0.63725
1.4323,0.83271,0.28402,0.79711,0.30376,0.61562,0.99933,2.63,0.54152
2.2718,1.2617,0.73034,1.0869,1.1438,0.77859,1.3003,2.9423,1.1043
2.2524,0.86825,0.52726,1.4544,0.80355,0.99935,0.98568,3.1634,0.92337
2.4801,1.2659,0.6165,0.6592,1.2068,0.74657,0.41272,3.1304,1.1475
1.4125,1.1163,0.84086,0.86985,0.99197,0.55432,2.8853,1.0665,1.1132
0.73583,1.1003,0.85181,0.92216,1.0601,0.36055,2.9386,0.76221,0.99414
2.8289,0.74737,1.547,0.80601,0.86831,0.77668,0.6834,3.1134,0.80895
2.0788,0.80356,0.59106,0.78734,0.65954,1.2479,0.66459,2.606,0.77471
3.1054,0.53012,1.5556,0.15469,1.2994,0.33546,0.85401,2.9503,1.1886
2.2654,1.1421,1.3615,0.68141,1.1324,1.029,0.28204,3.0039,0.50212
2.8757,1.1742,1.0623,0.62481,0.54542,0.40745,1.0039,3.0558,1.3538
1.7779,0.86474,0.76911,1.0646,0.8558,0.86804,0.93313,2.703,1.0787
2.6455,1.5437,0.99336,0.74419,0.39788,1.2624,1.3652,3.4266,0.71812
0.54947,0.54218,0.40875,0.91733,1.2297,0.86178,2.7974,1.6981,0.85746
1.2256,1.1814,0.53239,0.708,0.81266,0.87048,2.9506,0.9772,0.61363
2.6174,0.95893,0.78927,0.82027,0.64296,1.1994,1.316,2.9986,1.229
2.206,0.95571,0.47125,0.71963,0.60559,0.39229,0.39524,3.0276,0.7822
3.0811,0.88564,0.64747,0.88102,0.89,0.89818,0.61453,2.8827,0.45781
3.0988,1.9213,1.5052,0.5085,0.22855,1.1109,1.5748,3.8101,1.4495
2.7743,1.0757,0.81934,0.54562,1.2256,0.57693,0.83967,3.1032,0.97598
1.4512,1.2741,0.98128,0.59012,0.87873,0.50115,2.6367,0.58522,0.84041
2.408,1.3559,0.74611,0.57068,0.59106,0.42626,0.5078,3.0148,0.85613
0.93694,0.66593,0.77771,1.0237,1.2028,0.37622,3.0634,1.1638,0.98444
2.3344,1.1571,0.65946,0.96026,1.1151,0.66599,0.89119,3.0614,0.42381
1.8441,1.4254,1.2961,0.92656,1.3896,0.85649,0.55724,2.7742,1.5699
0.87332,1.3342,1.2046,1.0756,1.157,0.77755,2.7033,1.4407,1.3521
2.4269,0.53414,0.5315,0.53318,0.5425,1.119,0.42247,2.9866,1.4106
2.2844,0.88218,0.94278,1.1485,0.95919,1.0595,1.0605,3.0019,0.67095
3.6776,1.9875,1.3712,0.095247,1.3096,-0.31043,2.1649,3.0424,1.523
1.8798,2.2952,2.3599,2.2809,1.1792,1.2776,1.3269,1.5175,1.9942
2.9167,0.98112,0.29114,0.72885,1.5139,0.60857,1.2597,3.2436,0.69393
1.2287,0.72054,0.89742,0.74331,0.89899,0.77334,2.603,0.71459,1.2781
2.2628,1.1766,1.4881,0.4551,0.83432,1.1617,0.80282,3.2279,1.0567
2.7325,0.69728,0.98142,0.31282,1.2607,0.28314,0.71465,3.0984,0.5336
1.8905,0.80724,1.4304,0.86221,0.87121,0.61999,1.3208,2.8836,1.176
2.7355,1.3079,0.53255,0.63288,0.81544,1.3357,0.38628,2.966,1.0671
0.7975,1.3193,1.3928,0.97513,0.89521,0.83129,2.5836,1.2383,0.79527
2.5004,0.79618,0.93392,0.4358,0.7539,0.3695,0.85742,3.3257,1.0328
1.2516,1.1669,1.4302,0.95833,0.77297,1.2004,0.65973,2.552,1.0948
1.064,1.2448,0.49283,1.0786,1.399,0.7596,0.82998,2.6726,0.86715
2.2243,0.98736,1.6309,1.0378,1.3152,0.99,0.67608,3.0952,0.57868
1.2207,2.3415,2.3119,2.5045,1.1761,0.96616,0.41643,1.7432,1.4403
1.9574,0.99356,1.353,1.0284,1.2455,0.69347,0.99771,3.2068,0.74352
2.949,1.304,1.2596,0.79639,0.87726,0.41395,1.4871,3.4607,0.31437
2.0154,0.78504,1.3595,1.1421,0.61604,1.0327,0.83881,3.084,0.63849
2.3447,1.4421,0.84957,1.1583,0.47589,0.76938,0.45262,3.2967,0.68819
2.6139,1.3901,3.1362,0.511,1.0817,0.24214,1.3083,0.5807,3.2101
1.1771,1.3001,0.73011,0.77193,1.1747,0.8246,2.5309,0.6427,0.90515
1.5585,1.7168,2.9129,0.86782,0.7858,1.1472,0.54058,1.0457,2.4298
1.2862,1.416,0.83761,0.81172,0.71348,1.4411,1.0522,3.2803,0.88855
2.3702,1.0328,0.47472,0.69994,1.27,0.35784,1.0031,3.2146,1.0857
1.4968,1.1838,1.2891,1.1508,1.0845,0.5841,0.60318,3.0149,1.004
3.0544,1.0058,1.6156,1.1098,1.1275,0.89612,0.80617,2.937,0.6416
3.0591,1.6636,1.7172,1.0508,0.23647,0.3324,1.076,3.6144,0.8816
2.4695,0.69338,0.73153,0.85024,1.2483,0.42402,0.89669,2.9022,1.0843
0.63357,1.7091,1.3669,0.778,1.1858,1.0786,1.6601,1.2183,0.70768
1.0815,1.3155,0.56563,0.95952,0.52886,1.3613,0.43389,2.2348,1.009
1.2167,1.7849,3.6735,1.5135,0.55463,3.077,1.4975,1.5593,1.0536
2.9666,1.6823,0.52116,0.63438,1.344,0.56528,1.2827,3.3341,0.418
2.1071,0.94925,0.34745,0.79811,0.90095,1.155,1.5914,3.2281,0.76415
1.5997,1.1057,1.2836,1.2054,0.98091,0.59797,0.40453,2.9659,0.89259
2.0933,0.66199,1.2793,1.1501,0.86627,0.94729,0.94217,3.2039,0.81058
2.3548,1.3611,1.5611,0.62571,0.41988,0.33511,0.51812,3.5106,0.7104
2.6922,1.4,0.52363,1.0955,0.39766,0.87127,1.1554,3.4025,0.59881
1.9164,0.87872,0.63705,0.64507,1.0302,0.72442,1.6551,2.79,1.2574
1.281,1.2883,1.5774,0.69653,1.1995,0.30912,2.6994,0.78013,1.3473
2.6774,1.2405,1.425,0.59095,0.90869,1.0113,1.0912,3.2763,0.53286
2.4892,0.71668,0.95246,0.82754,0.76452,1.2621,0.95328,3.2104,1.3986
1.075,1.8022,1.5777,0.65101,2.7189,1.266,0.6893,0.64629,2.2831
2.9975,1.4825,1.3773,1.0454,1.1823,0.52599,0.57257,3.3324,0.64572
1.6884,1.2883,1.1974,0.65681,1.3431,0.58849,3.2502,1.6087,0.53386
2.6988,1.4713,1.1176,0.7352,1.311,0.20189,1.8786,3.5337,1.0863
2.7849,1.5015,1.2006,0.87158,1.1243,0.42566,1.124,3.434,1.4951
2.3932,1.525,1.3389,0.62228,1.2732,0.91878,0.85795,3.2629,0.33824
2.9352,1.6896,3.3319,0.79791,1.0271,1.0023,1.9297,1.697,3.4297
2.1471,0.91626,0.90728,0.76978,0.76781,0.87177,0.98913,3.1239,1.4828
0.55973,0.55022,0.75014,0.95275,1.0481,0.87119,2.8469,1.3756,1.4321
3.0643,1.395,0.82631,0.77933,0.66213,1.0285,1.4875,2.9967,0.69069
0.70572,1.2512,-0.11353,1.2911,0.8948,0.70734,2.6374,1.608,0.84944
2.6221,1.137,1.3437,0.50603,0.90653,1.3423,1.3683,3.207,0.64315
1.4422,0.97799,0.36084,0.71869,0.88913,0.90142,3.0295,0.51284,1.413
2.9782,1.3715,1.2642,0.43559,1.036,0.44007,0.95793,2.8445,1.4398
0.66159,1.7286,1.1384,1.2278,0.9366,0.87268,0.75977,2.0589,1.419
1.9746,0.89252,0.9158,0.78113,0.85321,0.52845,0.67511,2.9956,0.40784
2.7914,0.99356,0.70252,0.87263,0.88041,0.46688,0.40895,3.1517,0.75736
2.6956,0.7244,0.24679,1.2491,0.38826,0.60554,1.3844,2.7655,0.98084
2.5507,1.5042,1.7977,1.0161,0.35988,1.5622,0.56003,3.2887,0.50555
1.13,0.79618,0.9839,1.1725,1.6026,0.41678,1.0073,3.2587,0.93577
2.5579,1.0028,1.4423,0.73462,0.90096,0.98407,1.0113,3.268,0.72184
0.63544,1.3342,1.0492,0.90943,1.2018,0.64738,2.825,1.4041,1.283
1.6956,0.95248,0.83322,0.76796,1.0314,1.0949,0.71997,2.4786,0.55098
2.5817,1.0089,0.27615,0.6996,1.1956,0.68986,1.2067,2.8233,0.9277
2.5774,1.6217,1.5996,0.62131,0.86197,0.23192,1.4232,3.5888,1.3981
2.6341,1.7505,3.3601,1.5076,0.78866,0.68138,2.0475,2.2154,3.592
2.7393,1.0673,1.1267,0.65492,1.0193,0.91939,1.2126,3.0227,1.7576
1.0235,0.63029,0.92447,0.88075,1.2455,0.6327,2.6059,0.68774,0.54468
2.4659,1.084,1.1451,0.4684,1.0201,-0.0056899,0.34321,3.072,0.89974
2.8786,0.92295,1.0479,0.80758,0.83616,0.97329,0.33803,3.1625,0.24651
1.0031,1.4144,1.2967,0.90908,1.5949,0.88784,1.7715,1.1707,0.53758
2.3426,1.9213,2.4494,0.73033,0.48249,1.2971,1.3571,3.2943,1.0178
3.0742,1.6832,1.4181,0.81051,0.4387,1.2131,1.0609,3.3259,1.0527
1.0455,0.69728,0.88302,1.1757,0.9864,0.72435,0.82849,3.0624,1.0931
2.6907,0.72054,0.77741,0.42565,1.766,0.84661,1.3414,2.944,1.0093
2.5441,0.99664,0.84133,0.73735,1.0981,0.76091,0.78407,3.1677,0.95894
2.7528,0.92959,1.2753,0.35553,1.4419,0.18341,0.77899,3.2201,0.70904
0.73517,1.3523,1.081,0.87409,0.79797,0.92381,2.9155,0.91044,0.89752
1.4667,1.1215,1.2903,0.76215,0.71083,1.0942,2.6911,1.1337,1.2406
1.7345,0.82185,1.4188,0.73251,0.75278,0.90597,1.0059,2.1809,1.4029
2.5375,1.3098,1.8172,1.0114,0.51972,0.75584,1.3265,3.3126,1.5558
2.6571,1.4436,0.81889,0.63675,1.5156,0.20361,0.44212,3.2579,0.72651
1.6959,0.96851,1.2071,0.95802,0.80446,0.83454,0.33085,2.8201,0.8694
2.7758,1.5338,1.142,0.92949,0.79553,0.16648,0.97667,3.2518,1.8554
2.7474,1.2762,1.5418,0.48899,0.82715,0.76692,1.2125,3.2663,1.2299
2.6318,1.1496,0.20191,1.08,0.38412,1.2606,0.53211,3.1987,1.5204
2.8307,0.96851,1.0875,0.51106,0.98756,0.45793,0.56085,3.2116,1.1685
2.0055,1.1521,1.2208,0.88939,1.0792,0.46444,1.0741,2.7614,0.94508
2.7489,0.60637,0.93232,0.69481,0.89951,0.65228,0.73558,3.2134,1.0292
2.9915,1.4866,2.7179,0.78538,0.80616,0.90958,1.3017,3.3745,1.184
3.157,1.3629,1.5575,0.091038,1.1498,0.28072,0.77894,3.421,1.0759
2.4143,1.6994,3.0121,0.94454,0.63582,0.92597,0.98529,2.337,1.3227
3.0131,1.0473,0.44408,0.47688,1.2486,-0.036278,0.61619,3.062,0.80938
1.3719,1.0757,0.61005,0.85351,1.0755,0.4684,3.0312,0.5679,0.92069
0.23136,1.0895,1.0137,1.1587,1.2148,0.8946,3.0088,1.1852,1.2888
2.2795,0.946,1.9154,0.33748,0.68764,1.0464,0.49428,3.2353,0.38736
0.68869,1.0868,1.2811,0.9645,1.052,0.98234,2.622,1.1338,0.49379
0.63472,1.4555,2.6688,0.98556,2.9021,0.63256,0.17631,1.0523,0.93677
3.5437,2.1378,2.2487,1.2812,0.9702,0.51703,1.5943,1.1165,3.8186
2.4916,1.3117,0.77227,1.0491,0.94874,0.35776,0.90431,3.1217,0.67693
2.8628,0.58234,1.0328,0.62232,1.088,0.55733,0.099689,3.1638,0.68577
2.5971,1.4376,1.0164,1.1114,0.62689,0.50106,0.69066,3.3529,1.0217
2.9112,2.1228,2.2641,1.3715,1.2306,1.1836,1.5395,3.5967,1.5581
1.0617,0.65804,0.74416,1.0091,0.88154,0.96905,2.6087,1.4551,0.87084
2.5001,1.1766,1.3489,1.0187,0.48453,0.4539,1.2856,3.1948,0.63355
